state_B/r_1_0.xvg -34.19493508449009
state_B/r_1_1.xvg -56.155972804750064
state_B/r_1_2.xvg -55.83181922752395
state_B/r_1_3.xvg -40.809385879251224
state_B/r_1_4.xvg -48.17071874322757
state_B/r_1_5.xvg -57.66686405223619
state_B/r_1_6.xvg -30.571198187514156
state_B/r_1_7.xvg -42.64247515708857
state_B/r_1_8.xvg -50.87405555326015
state_B/r_1_9.xvg -40.83226241160368
state_B/r_1_10.xvg -35.339414096143656
state_B/r_1_11.xvg -48.50429126072354
state_B/r_1_12.xvg -44.60604171721734
state_B/r_1_13.xvg -52.11186948785035
state_B/r_1_14.xvg -47.90716178355917
state_B/r_1_15.xvg -56.67929655740389
state_B/r_1_16.xvg -48.50625147541799
state_B/r_1_17.xvg -52.09550107951522
state_B/r_1_18.xvg -56.85710677236096
state_B/r_1_19.xvg -43.1099623545721
state_B/r_1_20.xvg -58.34876948050807
state_B/r_1_21.xvg -80.71869002242505
state_B/r_1_22.xvg -79.05909514787434
state_B/r_1_23.xvg -59.516083592537605
state_B/r_1_24.xvg -54.35153048871501
state_B/r_1_25.xvg -52.547025185125335
state_B/r_1_26.xvg -53.06075534476912
state_B/r_1_27.xvg -44.39190398959235
state_B/r_1_28.xvg -44.34701361182525
state_B/r_1_29.xvg -57.26253560825741
state_B/r_1_30.xvg -50.2043499652328
state_B/r_1_31.xvg -77.40916403317962
state_B/r_1_32.xvg -55.24457290141778
state_B/r_1_33.xvg -50.76867199884377
state_B/r_1_34.xvg -50.07239428022427
state_B/r_1_35.xvg -22.26481036394065
state_B/r_1_36.xvg -60.15453052548629
state_B/r_1_37.xvg -40.61404424831267
state_B/r_1_38.xvg -44.141255589364874
state_B/r_1_39.xvg -54.036743955886
state_B/r_1_40.xvg -36.83452486804325
state_B/r_1_41.xvg -26.98746269715651
state_B/r_1_42.xvg -30.74282843579366
state_B/r_1_43.xvg -24.23400012851423
state_B/r_1_44.xvg -32.45674669367184
state_B/r_1_45.xvg -53.79397137038409
state_B/r_1_46.xvg -39.396593567047994
state_B/r_1_47.xvg -26.12375316419881
state_B/r_1_48.xvg -50.38665339128464
state_B/r_1_49.xvg -25.661956434639702
state_B/r_1_50.xvg -21.861375628253388
state_B/r_1_51.xvg -56.98964634871341
state_B/r_1_52.xvg -47.411230753826175
state_B/r_1_53.xvg -36.968334516877384
state_B/r_1_54.xvg -48.66896769489281
state_B/r_1_55.xvg -72.34095652643711
state_B/r_1_56.xvg -42.72827881110321
state_B/r_1_57.xvg -43.33970276303708
state_B/r_1_58.xvg -19.124564380529726
state_B/r_1_59.xvg -52.70932025471843
state_B/r_1_60.xvg -40.93971285378047
state_B/r_1_61.xvg -42.93320367038647
state_B/r_1_62.xvg -46.29305824771182
state_B/r_1_63.xvg -22.58322334444173
state_B/r_1_64.xvg -47.178596691121044
state_B/r_1_65.xvg -41.24535577301937
state_B/r_1_66.xvg -54.15159038322874
state_B/r_1_67.xvg -45.291607709576844
state_B/r_1_68.xvg -44.098643892527654
state_B/r_1_69.xvg -47.31561471133937
state_B/r_1_70.xvg -80.3734870466578
state_B/r_1_71.xvg -48.81831949150695
state_B/r_1_72.xvg -44.72746944100135
state_B/r_1_73.xvg -28.386746380804855
state_B/r_1_74.xvg -36.692463762244735
state_B/r_1_75.xvg -38.85946641830345
state_B/r_1_76.xvg -68.541900535693
state_B/r_1_77.xvg -32.432345432069766
state_B/r_1_78.xvg -71.3225196333423
state_B/r_1_79.xvg -58.24493741190244
state_B/r_1_80.xvg -67.23623667045297
state_B/r_1_81.xvg -57.93650453976437
state_B/r_1_82.xvg -46.579317205017496
state_B/r_1_83.xvg -61.1994057159166
state_B/r_1_84.xvg -55.5668528839623
state_B/r_1_85.xvg -61.53011049596612
state_B/r_1_86.xvg -49.03567306885488
state_B/r_1_87.xvg -49.13663016819478
