state_A/r_1_0.xvg -4.471049071913854
state_A/r_1_1.xvg -22.091392641846873
state_A/r_1_2.xvg -8.776803550689205
state_A/r_1_3.xvg -13.998041405099986
state_A/r_1_4.xvg -8.805762425756809
state_A/r_1_5.xvg -14.053969744881886
state_A/r_1_6.xvg -15.526674076087133
state_A/r_1_7.xvg -7.941420207765406
state_A/r_1_8.xvg -15.741035402020941
state_A/r_1_9.xvg -7.309651285468954
state_A/r_1_10.xvg -12.451378500348282
state_A/r_1_11.xvg -10.599639147400135
state_A/r_1_12.xvg -13.144345366223328
state_A/r_1_13.xvg -12.246112238644347
state_A/r_1_14.xvg -12.38094446581379
state_A/r_1_15.xvg -22.99393212258808
state_A/r_1_16.xvg -26.6776147428454
state_A/r_1_17.xvg -24.9029901283975
state_A/r_1_18.xvg -18.906750989718635
state_A/r_1_19.xvg -12.822583407805594
state_A/r_1_20.xvg -10.023562172696048
state_A/r_1_21.xvg -18.31256114582107
state_A/r_1_22.xvg -13.561915027230084
state_A/r_1_23.xvg -32.1852292805549
state_A/r_1_24.xvg -20.407555933686236
state_A/r_1_25.xvg -13.246729247340514
state_A/r_1_26.xvg -20.409997242731826
state_A/r_1_27.xvg -13.917057054991954
state_A/r_1_28.xvg -19.552343898034618
state_A/r_1_29.xvg -10.290325345676903
state_A/r_1_30.xvg -27.917902528129826
state_A/r_1_31.xvg -18.33703223684685
state_A/r_1_32.xvg -15.40070163353659
state_A/r_1_33.xvg -16.2664931052453
state_A/r_1_34.xvg -15.647633189996078
state_A/r_1_35.xvg -11.126462447870873
state_A/r_1_36.xvg -18.2575753082092
state_A/r_1_37.xvg -11.212534037368096
state_A/r_1_38.xvg -20.36578811597575
state_A/r_1_39.xvg -11.831758215102385
state_A/r_1_40.xvg -13.813042908393976
state_A/r_1_41.xvg -8.830624588817063
state_A/r_1_42.xvg -14.221678664555592
state_A/r_1_43.xvg -35.35461427360889
state_A/r_1_44.xvg -16.320219689390488
state_A/r_1_45.xvg -4.246563223086204
state_A/r_1_46.xvg -27.435150637782147
state_A/r_1_47.xvg -3.9682042283680854
state_A/r_1_48.xvg -24.495188411594263
state_A/r_1_49.xvg -35.29844376390383
state_A/r_1_50.xvg -20.571436892678957
state_A/r_1_51.xvg -13.279157663312505
state_A/r_1_52.xvg -25.177975000968644
state_A/r_1_53.xvg -8.24621768862061
state_A/r_1_54.xvg -9.012471591132226
state_A/r_1_55.xvg -9.174510465719719
state_A/r_1_56.xvg -6.847272322621176
state_A/r_1_57.xvg 1.1812891384527902
state_A/r_1_58.xvg 1.4141428735558794
state_A/r_1_59.xvg -5.384973800530326
state_A/r_1_60.xvg -4.169214199757692
state_A/r_1_61.xvg -12.89085255072167
state_A/r_1_62.xvg -7.3003099514865255
state_A/r_1_63.xvg 3.102024989395366
state_A/r_1_64.xvg -6.009510139466543
state_A/r_1_65.xvg -5.854182804252942
state_A/r_1_66.xvg 1.0053367986811912
state_A/r_1_67.xvg 8.074635914812182
state_A/r_1_68.xvg 2.61767416837226
state_A/r_1_69.xvg -4.614083376065749
state_A/r_1_70.xvg -9.109125391494214
state_A/r_1_71.xvg -1.7507200892195056
state_A/r_1_72.xvg -1.0250792935663255
state_A/r_1_73.xvg -12.723740396278764
state_A/r_1_74.xvg -6.9721254669887
state_A/r_1_75.xvg -3.6990884492153877
state_A/r_1_76.xvg -11.036529472519874
state_A/r_1_77.xvg -2.1860013624297268
state_A/r_1_78.xvg -0.8265771097108287
state_A/r_1_79.xvg -3.918731615926797
state_A/r_1_80.xvg 1.6656798797077452
state_A/r_1_81.xvg 0.6913400545043105
state_A/r_1_82.xvg 6.343287293422609
state_A/r_1_83.xvg -9.624589106568319
state_A/r_1_84.xvg 2.444640555430134
state_A/r_1_85.xvg 13.360012117823242
state_A/r_1_86.xvg -7.715765287130129
state_A/r_1_87.xvg -5.67780196236209
state_A/r_1_88.xvg -5.381823480379145
state_A/r_1_89.xvg -19.702238349603242
state_A/r_1_90.xvg 0.0866416773519475
state_A/r_1_91.xvg -13.05907071184328
state_A/r_1_92.xvg 7.139081656793326
state_A/r_1_93.xvg 4.313498670866148
state_A/r_1_94.xvg -7.6949370703718065
state_A/r_1_95.xvg -2.961697101531689
state_A/r_1_96.xvg 2.07120040180764
state_A/r_1_97.xvg 0.8892712222004504
state_A/r_1_98.xvg -4.904727768938839
state_A/r_1_99.xvg -8.630403521787066
state_A/r_1_100.xvg -4.02913586158782
